sido_code,sigungu_code,emd_code,week_type,FRIN_CG
33000,33370,3337033,weekday,40.58
33000,33370,3337034,weekday,32.68
33000,33370,3337035,weekday,30.01
33000,33370,3337036,weekday,38.47
33000,33370,3337037,weekday,29.11
33000,33380,3338011,weekday,81.7
33000,33380,3338012,weekday,59.89
33000,33380,3338031,weekday,43.34
33000,33380,3338032,weekday,31.56
33000,33380,3338033,weekday,75.96
33000,33380,3338034,weekday,82.21
33000,33380,3338035,weekday,84.38
33000,33380,3338036,weekday,14
33000,33390,3339014,weekday,55.31
33000,33390,3339031,weekday,59.5
34000,34011,3401111,weekday,40.09
34000,34011,3401131,weekday,28.77
34000,34011,3401132,weekday,49
34000,34011,3401133,weekday,60.67
34000,34011,3401134,weekday,29.18
34000,34011,3401135,weekday,28.71
34000,34011,3401136,weekday,32.2
34000,34011,3401137,weekday,54.2
34000,34011,3401151,weekday,46.05
34000,34011,3401152,weekday,54.8
34000,34011,3401153,weekday,52.11
34000,34011,3401154,weekday,68.46
34000,34011,3401155,weekday,48.48
34000,34011,3401156,weekday,50.9
34000,34011,3401157,weekday,53.77
34000,34011,3401158,weekday,53.22
34000,34011,3401159,weekday,42.45
34000,34012,3401211,weekday,47.53
34000,34012,3401212,weekday,40.17
34000,34012,3401213,weekday,43.07
34000,34012,3401231,weekday,36.23
34000,34012,3401251,weekday,42.64
34000,34012,3401252,weekday,47.78
34000,34012,3401253,weekday,32.69
34000,34012,3401254,weekday,49.42
34000,34012,3401255,weekday,50.1
34000,34012,3401258,weekday,30.47
34000,34012,3401259,weekday,32.51
34000,34012,3401260,weekday,49.66
34000,34012,3401261,weekday,28.03
34000,34020,3402011,weekday,35.89
34000,34020,3402031,weekday,16.34
34000,34020,3402032,weekday,23.01
34000,34020,3402033,weekday,69.75
34000,34020,3402034,weekday,55.33
34000,34020,3402036,weekday,32.38
34000,34020,3402037,weekday,37.81
34000,34020,3402038,weekday,27.39
34000,34020,3402039,weekday,24.58
34000,34020,3402040,weekday,32.12
34000,34020,3402051,weekday,42.06
34000,34020,3402055,weekday,17.48
34000,34020,3402056,weekday,45.97
34000,34020,3402057,weekday,48.34
34000,34020,3402058,weekday,52.95
34000,34020,3402059,weekday,41.21
34000,34030,3403011,weekday,38.11
34000,34030,3403031,weekday,30.27
34000,34030,3403032,weekday,16.25
34000,34030,3403033,weekday,74.31
34000,34030,3403034,weekday,43.4
34000,34030,3403035,weekday,31.57
34000,34030,3403036,weekday,59.12
34000,34030,3403037,weekday,17.04
34000,34030,3403038,weekday,24.01
34000,34030,3403039,weekday,71.02
34000,34030,3403040,weekday,84.54
34000,34030,3403051,weekday,42.7
34000,34030,3403052,weekday,22.39
34000,34030,3403053,weekday,62.3
34000,34030,3403054,weekday,42.5
34000,34030,3403056,weekday,47.49
34000,34040,3404011,weekday,56.68
34000,34040,3404012,weekday,34.04
34000,34040,3404031,weekday,74.99
34000,34040,3404033,weekday,28.58
34000,34040,3404034,weekday,41.91
34000,34040,3404035,weekday,28.97
34000,34040,3404036,weekday,32.58
34000,34040,3404037,weekday,48.7
34000,34040,3404038,weekday,48.5
34000,34040,3404039,weekday,71.29
34000,34040,3404040,weekday,36.31
34000,34040,3404051,weekday,58.33
34000,34040,3404052,weekday,60.59
34000,34040,3404053,weekday,43.14
34000,34040,3404054,weekday,56.34
34000,34040,3404055,weekday,35.64
34000,34040,3404056,weekday,32.75
34000,34050,3405011,weekday,56.45
34000,34050,3405031,weekday,29.78
34000,34050,3405032,weekday,15.02
34000,34050,3405033,weekday,40.46
34000,34050,3405034,weekday,32.85
34000,34050,3405035,weekday,45.31
34000,34050,3405036,weekday,21.75
34000,34050,3405037,weekday,28.37
34000,34050,3405038,weekday,34.83
34000,34050,3405039,weekday,19.41
34000,34050,3405051,weekday,48.44
34000,34050,3405052,weekday,49.88
34000,34050,3405053,weekday,68.18
34000,34050,3405054,weekday,55.78
34000,34050,3405055,weekday,40.58
34000,34060,3406011,weekday,53.21
34000,34060,3406012,weekday,28.08
34000,34060,3406031,weekday,22.28
34000,34060,3406032,weekday,27.62
34000,34060,3406033,weekday,43.05
34000,34060,3406034,weekday,40.54
34000,34060,3406035,weekday,71.77
34000,34060,3406036,weekday,70.56
34000,34060,3406037,weekday,23.14
34000,34060,3406038,weekday,28.68
34000,34060,3406039,weekday,54
34000,34060,3406040,weekday,59.58
34000,34060,3406041,weekday,26.03
34000,34060,3406051,weekday,65.53
34000,34060,3406052,weekday,37.46
34000,34070,3407031,weekday,24.61
34000,34070,3407033,weekday,55.05
34000,34070,3407034,weekday,10.78
34000,34070,3407051,weekday,22.74
34000,34080,3408011,weekday,39.56
34000,34080,3408012,weekday,34.65
34000,34080,3408031,weekday,7.08
34000,34080,3408032,weekday,21.86
34000,34080,3408033,weekday,39.74
34000,34080,3408034,weekday,31.84
34000,34080,3408035,weekday,30.26
34000,34080,3408036,weekday,22.01
34000,34080,3408037,weekday,24.24
34000,34080,3408038,weekday,35.17
34000,34080,3408039,weekday,28.11
34000,34080,3408051,weekday,57.91
34000,34080,3408052,weekday,28.24
34000,34080,3408053,weekday,53.29
34000,34310,3431011,weekday,66.99
34000,34310,3431031,weekday,36.9
34000,34310,3431032,weekday,26.42
34000,34310,3431033,weekday,14.74
34000,34310,3431034,weekday,27.74
34000,34310,3431035,weekday,62.87
34000,34310,3431036,weekday,44.1
34000,34310,3431037,weekday,68.71
34000,34310,3431038,weekday,34.62
34000,34310,3431039,weekday,35.99
34000,34330,3433011,weekday,38.62
34000,34330,3433031,weekday,30.05
34000,34330,3433032,weekday,32.12
34000,34330,3433033,weekday,79.56
34000,34330,3433034,weekday,46.54
34000,34330,3433035,weekday,35.73
34000,34330,3433036,weekday,36.1
34000,34330,3433037,weekday,40.91
34000,34330,3433038,weekday,21.2
34000,34330,3433039,weekday,29.69
34000,34330,3433040,weekday,65.5
34000,34330,3433041,weekday,64.15
34000,34330,3433042,weekday,69.49
34000,34330,3433043,weekday,48.49
34000,34330,3433044,weekday,30.49
34000,34330,3433045,weekday,15.89
34000,34340,3434011,weekday,49.4
34000,34340,3434012,weekday,31.63
34000,34340,3434031,weekday,43.93
34000,34340,3434032,weekday,25.55
34000,34340,3434033,weekday,14.16
34000,34340,3434034,weekday,83.92
34000,34340,3434035,weekday,12.77
34000,34340,3434036,weekday,12
34000,34340,3434037,weekday,59.66
34000,34340,3434038,weekday,40.73
34000,34340,3434039,weekday,25.87
34000,34340,3434040,weekday,27.64
34000,34340,3434041,weekday,25.12
34000,34350,3435011,weekday,36.43
34000,34350,3435031,weekday,60.42
34000,34350,3435032,weekday,24.87
34000,34350,3435033,weekday,30.74
34000,34350,3435034,weekday,16.41
34000,34350,3435035,weekday,13.61
34000,34350,3435036,weekday,22.47
34000,34350,3435037,weekday,74.7
34000,34350,3435038,weekday,47.44
34000,34350,3435039,weekday,50.54
34000,34360,3436011,weekday,38.19
34000,34360,3436012,weekday,59.25
34000,34360,3436013,weekday,32.06
34000,34360,3436032,weekday,55.4
34000,34360,3436033,weekday,41.96
34000,34360,3436034,weekday,53.21
34000,34360,3436035,weekday,14.86
34000,34360,3436036,weekday,18.28
34000,34360,3436037,weekday,38.24
34000,34360,3436038,weekday,27.68
34000,34360,3436039,weekday,40.08
34000,34370,3437011,weekday,52.58
34000,34370,3437012,weekday,33.27
34000,34370,3437031,weekday,57.05
34000,34370,3437032,weekday,22.31
34000,34370,3437033,weekday,75.2
34000,34370,3437034,weekday,16.48
34000,34370,3437035,weekday,42.29
34000,34370,3437036,weekday,46.13
34000,34370,3437037,weekday,67.38
34000,34370,3437038,weekday,33.53
34000,34370,3437039,weekday,21.13
34000,34370,3437040,weekday,40.74
34000,34380,3438011,weekday,47.68
34000,34380,3438012,weekday,54.93
34000,34380,3438031,weekday,79.45
34000,34380,3438032,weekday,48.5
34000,34380,3438033,weekday,66.74
34000,34380,3438034,weekday,54.36
34000,34380,3438035,weekday,65.62
34000,34380,3438036,weekday,64.52
35000,35011,3501160,weekday,34.49
35000,35011,3501161,weekday,39.72
35000,35011,3501162,weekday,42.26
35000,35011,3501163,weekday,49.18
35000,35011,3501164,weekday,55.56
35000,35011,3501165,weekday,34.22
35000,35011,3501166,weekday,39.03
35000,35011,3501167,weekday,46.09
35000,35011,3501168,weekday,46.28
35000,35011,3501169,weekday,38.49
35000,35011,3501170,weekday,49.26
35000,35011,3501171,weekday,42.72
35000,35011,3501172,weekday,51.81
35000,35011,3501174,weekday,56.75
35000,35011,3501175,weekday,53.23
35000,35011,3501176,weekday,43.13
35000,35011,3501177,weekday,47.26
35000,35011,3501178,weekday,50.75
35000,35011,3501179,weekday,42.85
35000,35012,3501254,weekday,39.73
35000,35012,3501255,weekday,42.73
35000,35012,3501256,weekday,52.56
35000,35012,3501257,weekday,32.55
35000,35012,3501258,weekday,35.76
35000,35012,3501259,weekday,41.76
35000,35012,3501260,weekday,27.83
35000,35012,3501261,weekday,68.29
35000,35012,3501262,weekday,50.86
35000,35012,3501263,weekday,60.75
35000,35012,3501265,weekday,53.81
35000,35012,3501266,weekday,35.95
35000,35012,3501267,weekday,32.04
35000,35012,3501269,weekday,38.11
35000,35012,3501270,weekday,40.75
35000,35012,3501271,weekday,29.68
35000,35020,3502011,weekday,31.54
35000,35020,3502031,weekday,21.83
35000,35020,3502032,weekday,60.29
35000,35020,3502033,weekday,28.99
35000,35020,3502034,weekday,21.77
35000,35020,3502035,weekday,26.91
35000,35020,3502036,weekday,41.78
35000,35020,3502037,weekday,25.23
35000,35020,3502038,weekday,25.92
35000,35020,3502039,weekday,56.71
35000,35020,3502040,weekday,43.18
35000,35020,3502051,weekday,78.17
35000,35020,3502053,weekday,77.5
35000,35020,3502055,weekday,47.51
35000,35020,3502056,weekday,46.62
35000,35020,3502060,weekday,84.02
35000,35020,3502064,weekday,62.67
35000,35020,3502065,weekday,55.24
35000,35020,3502066,weekday,58.56
35000,35020,3502067,weekday,39.36
35000,35020,3502068,weekday,66.14
35000,35020,3502069,weekday,39.19
35000,35020,3502070,weekday,59.08
35000,35020,3502071,weekday,48.86
35000,35020,3502072,weekday,39.18
35000,35020,3502073,weekday,44.23
35000,35020,3502074,weekday,27.63
35000,35030,3503011,weekday,62.74
35000,35030,3503031,weekday,43.8
35000,35030,3503032,weekday,22.08
35000,35030,3503033,weekday,27.42
35000,35030,3503034,weekday,58.1
35000,35030,3503035,weekday,23.05
35000,35030,3503036,weekday,47.95
35000,35030,3503037,weekday,56.95
35000,35030,3503038,weekday,57.95
35000,35030,3503039,weekday,20.6
35000,35030,3503040,weekday,38.54
35000,35030,3503041,weekday,17.8
35000,35030,3503042,weekday,33.13
35000,35030,3503043,weekday,21.31
35000,35030,3503044,weekday,19.13
35000,35030,3503051,weekday,40.7
35000,35030,3503053,weekday,44.44
35000,35030,3503055,weekday,53.64
35000,35030,3503057,weekday,50.11
35000,35030,3503058,weekday,29.45
35000,35030,3503059,weekday,41.85
35000,35030,3503061,weekday,32.82
35000,35030,3503062,weekday,48.28
35000,35030,3503065,weekday,23.63
35000,35030,3503066,weekday,44.01
35000,35030,3503069,weekday,27.65
35000,35030,3503070,weekday,23.37
35000,35030,3503071,weekday,38.48
35000,35030,3503072,weekday,33.24
35000,35040,3504011,weekday,37.8
35000,35040,3504031,weekday,20.69
35000,35040,3504032,weekday,18.87
35000,35040,3504033,weekday,42.45
35000,35040,3504034,weekday,28.07
35000,35040,3504035,weekday,37.99
35000,35040,3504036,weekday,7.74
35000,35040,3504037,weekday,65.78
35000,35040,3504038,weekday,20.79
35000,35040,3504039,weekday,19.38
35000,35040,3504040,weekday,38.12
35000,35040,3504041,weekday,25.61
35000,35040,3504042,weekday,68.6
35000,35040,3504043,weekday,77.21
35000,35040,3504044,weekday,26.48
35000,35040,3504051,weekday,49.58
35000,35040,3504052,weekday,29.92
35000,35040,3504053,weekday,54
35000,35040,3504054,weekday,48.56
35000,35040,3504057,weekday,77.6
35000,35040,3504058,weekday,50.49
35000,35040,3504059,weekday,17.05
35000,35040,3504060,weekday,70.43
35000,35050,3505011,weekday,70.56
35000,35050,3505031,weekday,48.37
35000,35050,3505032,weekday,15.01
35000,35050,3505033,weekday,21.39
35000,35050,3505034,weekday,20.88
35000,35050,3505035,weekday,41.03
35000,35050,3505036,weekday,33.83
35000,35050,3505037,weekday,16.93
35000,35050,3505038,weekday,26.39
35000,35050,3505039,weekday,7.99
35000,35050,3505040,weekday,60.63
35000,35050,3505041,weekday,19.74
35000,35050,3505042,weekday,22.88
35000,35050,3505043,weekday,80.19
35000,35050,3505044,weekday,24.77
35000,35050,3505045,weekday,90.77
35000,35050,3505051,weekday,70.86
35000,35050,3505052,weekday,46.89
35000,35050,3505054,weekday,50.59
35000,35050,3505055,weekday,31.02
35000,35050,3505056,weekday,33.03
35000,35050,3505057,weekday,24.39
35000,35050,3505059,weekday,45.26
35000,35060,3506011,weekday,45.8
35000,35060,3506031,weekday,23.13
35000,35060,3506032,weekday,36.88
35000,35060,3506033,weekday,42.73
35000,35060,3506034,weekday,45.08
35000,35060,3506035,weekday,19.37
35000,35060,3506036,weekday,27.45
35000,35060,3506037,weekday,19.03
35000,35060,3506038,weekday,18.17
35000,35060,3506039,weekday,77.7
35000,35060,3506040,weekday,42.62
35000,35060,3506041,weekday,18.33
35000,35060,3506042,weekday,26.12
35000,35060,3506043,weekday,27.2
35000,35060,3506044,weekday,46.86
35000,35060,3506051,weekday,57.79
35000,35060,3506052,weekday,51.19
35000,35060,3506054,weekday,34.08
35000,35060,3506058,weekday,24.34
35000,35310,3531011,weekday,27.11
35000,35310,3531012,weekday,19.56
35000,35310,3531013,weekday,32.35
35000,35310,3531032,weekday,35.24
35000,35310,3531033,weekday,25.41
35000,35310,3531034,weekday,40.4
35000,35310,3531035,weekday,17.13
35000,35310,3531036,weekday,37.32
35000,35310,3531037,weekday,47.46
35000,35310,3531038,weekday,75.01
35000,35310,3531039,weekday,52.47
35000,35310,3531040,weekday,67.22
35000,35310,3531041,weekday,71.93
35000,35320,3532011,weekday,31.43
35000,35320,3532031,weekday,71.83
35000,35320,3532032,weekday,78.28
35000,35320,3532033,weekday,82.09
35000,35320,3532034,weekday,29.66
35000,35320,3532035,weekday,73.19
35000,35320,3532036,weekday,53.15
35000,35320,3532037,weekday,21.96
35000,35320,3532038,weekday,28.26
35000,35320,3532039,weekday,37.03
35000,35320,3532040,weekday,70.51
35000,35330,3533011,weekday,35.76
35000,35330,3533031,weekday,67.54
35000,35330,3533032,weekday,66.58
35000,35330,3533033,weekday,24.1
35000,35330,3533034,weekday,21.06
35000,35330,3533035,weekday,16.93
35000,35340,3534011,weekday,55.72
35000,35340,3534031,weekday,71.56
35000,35340,3534032,weekday,42.38
35000,35340,3534033,weekday,27.2
35000,35340,3534034,weekday,36.68
35000,35340,3534035,weekday,37.04
35000,35340,3534036,weekday,17.54
35000,35350,3535011,weekday,55.79
35000,35350,3535031,weekday,42.33
35000,35350,3535032,weekday,19.71
35000,35350,3535033,weekday,25.52
35000,35350,3535034,weekday,27.98
35000,35350,3535035,weekday,21.2
35000,35350,3535036,weekday,56.85
35000,35350,3535037,weekday,31.11
35000,35350,3535038,weekday,32.43
35000,35350,3535039,weekday,28.06
35000,35350,3535040,weekday,26.73
35000,35350,3535041,weekday,78.93
35000,35360,3536011,weekday,40.82
35000,35360,3536031,weekday,31.96
35000,35360,3536032,weekday,57.17
35000,35360,3536033,weekday,69.85
35000,35360,3536034,weekday,20.68
35000,35360,3536035,weekday,36.88
35000,35360,3536036,weekday,25.83
35000,35360,3536037,weekday,50.93
35000,35360,3536038,weekday,34.45
35000,35360,3536039,weekday,60.36
35000,35360,3536040,weekday,73.26
35000,35370,3537011,weekday,31.09
35000,35370,3537031,weekday,19.26
35000,35370,3537032,weekday,18.11
35000,35370,3537033,weekday,24.09
35000,35370,3537034,weekday,38.43
35000,35370,3537035,weekday,45.24
35000,35370,3537036,weekday,50.92
35000,35370,3537037,weekday,34.21
35000,35370,3537038,weekday,18.34
35000,35370,3537039,weekday,72.64
35000,35370,3537040,weekday,24.1
35000,35370,3537041,weekday,62.67
35000,35370,3537042,weekday,31.82
35000,35370,3537043,weekday,50.81
35000,35380,3538011,weekday,29.06
35000,35380,3538031,weekday,16.32
35000,35380,3538032,weekday,31.69
35000,35380,3538033,weekday,26.81
35000,35380,3538034,weekday,6.98
35000,35380,3538035,weekday,29.77
35000,35380,3538036,weekday,42.35
35000,35380,3538037,weekday,78.55
35000,35380,3538038,weekday,33.92
35000,35380,3538039,weekday,84.99
35000,35380,3538040,weekday,37.15
35000,35380,3538041,weekday,24.15
36000,36010,3601051,weekday,46.13
36000,36010,3601052,weekday,39.23
36000,36010,3601053,weekday,47.98
36000,36010,3601055,weekday,30.59
36000,36010,3601056,weekday,52.71
36000,36010,3601057,weekday,70.77
36000,36010,3601058,weekday,52
36000,36010,3601060,weekday,62.99
36000,36010,3601062,weekday,45.94
36000,36010,3601063,weekday,38.55
36000,36010,3601064,weekday,59.05
36000,36010,3601065,weekday,30.38
36000,36010,3601067,weekday,29.65
36000,36010,3601068,weekday,68.31
36000,36010,3601069,weekday,42.05
36000,36010,3601070,weekday,27.94
36000,36010,3601071,weekday,33.42
36000,36010,3601072,weekday,47.92
36000,36010,3601073,weekday,55.25
36000,36010,3601074,weekday,15.37
36000,36010,3601075,weekday,32.19
36000,36010,3601076,weekday,30.84
36000,36010,3601077,weekday,35.44
36000,36020,3602011,weekday,54.12
36000,36020,3602031,weekday,33.65
36000,36020,3602032,weekday,35.02
36000,36020,3602033,weekday,36.35
36000,36020,3602034,weekday,34.73
36000,36020,3602035,weekday,57.49
36000,36020,3602051,weekday,47.92
36000,36020,3602052,weekday,40.12
36000,36020,3602053,weekday,58.71
36000,36020,3602054,weekday,56.41
36000,36020,3602055,weekday,74.44
36000,36020,3602056,weekday,68.52
36000,36020,3602057,weekday,62.42
36000,36020,3602058,weekday,50.86
36000,36020,3602059,weekday,17.36
36000,36020,3602060,weekday,38.53
36000,36020,3602061,weekday,59.45
36000,36020,3602062,weekday,55.36
36000,36020,3602063,weekday,57.94
36000,36020,3602064,weekday,38.86
36000,36020,3602065,weekday,31.08
36000,36020,3602066,weekday,30.14
36000,36020,3602067,weekday,22.65
36000,36020,3602068,weekday,24.82
36000,36020,3602069,weekday,22.28
36000,36020,3602070,weekday,2.58
36000,36030,3603011,weekday,21.59
36000,36030,3603031,weekday,30.71
36000,36030,3603032,weekday,76.67
36000,36030,3603033,weekday,19.48
36000,36030,3603034,weekday,79.9
36000,36030,3603035,weekday,31.76
36000,36030,3603036,weekday,36.59
36000,36030,3603037,weekday,31.82
36000,36030,3603038,weekday,36.31
36000,36030,3603039,weekday,23.95
36000,36030,3603040,weekday,44.51
36000,36030,3603051,weekday,38.57
36000,36030,3603054,weekday,67.57
36000,36030,3603055,weekday,65.36
36000,36030,3603056,weekday,30.26
36000,36030,3603057,weekday,56.12
36000,36030,3603058,weekday,47.82
36000,36030,3603059,weekday,76.97
36000,36030,3603060,weekday,81.58
36000,36030,3603061,weekday,59.43
36000,36030,3603062,weekday,42.91
36000,36030,3603063,weekday,42.98
36000,36030,3603066,weekday,41.6
36000,36030,3603067,weekday,71.54
36000,36040,3604011,weekday,44.91
36000,36040,3604031,weekday,56.03
36000,36040,3604032,weekday,58.32
36000,36040,3604033,weekday,42.16
36000,36040,3604034,weekday,51.76
36000,36040,3604035,weekday,30.44
36000,36040,3604036,weekday,41.8
36000,36040,3604037,weekday,29.85
36000,36040,3604038,weekday,25.97
36000,36040,3604039,weekday,19.5
36000,36040,3604040,weekday,29.28
36000,36040,3604041,weekday,32.24
36000,36040,3604042,weekday,29.36
36000,36040,3604051,weekday,45.73
36000,36040,3604052,weekday,51.58
36000,36040,3604054,weekday,41.89
36000,36040,3604055,weekday,69.42
36000,36040,3604058,weekday,36.27
36000,36040,3604060,weekday,56.16
36000,36040,3604061,weekday,25.8
36000,36060,3606011,weekday,27.89
36000,36060,3606031,weekday,31.16
36000,36060,3606032,weekday,3.35
36000,36060,3606033,weekday,25.15
36000,36060,3606034,weekday,22.94
36000,36060,3606035,weekday,27.94
36000,36060,3606036,weekday,73.61
36000,36060,3606051,weekday,12.03
36000,36060,3606053,weekday,27.11
36000,36060,3606054,weekday,37.41
36000,36060,3606055,weekday,29.34
36000,36060,3606056,weekday,9.83
36000,36310,3631011,weekday,55.5
36000,36310,3631031,weekday,29.25
36000,36310,3631032,weekday,40.26
36000,36310,3631034,weekday,23.97
36000,36310,3631035,weekday,22.91
36000,36310,3631036,weekday,45.01
36000,36310,3631037,weekday,23.26
36000,36310,3631038,weekday,87.16
36000,36310,3631039,weekday,15.26
36000,36310,3631040,weekday,63.85
36000,36310,3631041,weekday,52.85
36000,36310,3631042,weekday,78.36
36000,36320,3632011,weekday,43.12
36000,36320,3632031,weekday,70.29
36000,36320,3632032,weekday,25.28
36000,36320,3632033,weekday,25.01
36000,36320,3632034,weekday,33.17
36000,36320,3632035,weekday,40.87
36000,36320,3632036,weekday,64.67
36000,36320,3632037,weekday,37.83
36000,36320,3632038,weekday,65.17
36000,36320,3632039,weekday,33.78
36000,36320,3632040,weekday,32.6
36000,36330,3633011,weekday,33.59
36000,36330,3633031,weekday,46.35
36000,36330,3633032,weekday,63.6
36000,36330,3633033,weekday,90.25
36000,36330,3633034,weekday,87.1
36000,36330,3633035,weekday,57.55
36000,36330,3633036,weekday,17.94
36000,36330,3633037,weekday,30.83
36000,36350,3635011,weekday,33.56
36000,36350,3635012,weekday,70.97
36000,36350,3635031,weekday,36.95
36000,36350,3635032,weekday,21.34
36000,36350,3635033,weekday,59.51
36000,36350,3635034,weekday,40.72
36000,36350,3635035,weekday,68.51
36000,36350,3635036,weekday,73.6
36000,36350,3635037,weekday,90.58
36000,36350,3635038,weekday,32.47
36000,36350,3635039,weekday,88.75
36000,36350,3635040,weekday,27.58
36000,36350,3635041,weekday,19.53
36000,36350,3635042,weekday,17.27
36000,36350,3635043,weekday,36.42
36000,36350,3635044,weekday,40.64
36000,36360,3636011,weekday,30.74
36000,36360,3636012,weekday,30.8
36000,36360,3636031,weekday,14.7
36000,36360,3636032,weekday,27.89
36000,36360,3636033,weekday,16.48
36000,36360,3636034,weekday,61.56
36000,36360,3636035,weekday,78.65
36000,36360,3636036,weekday,75.54
36000,36360,3636037,weekday,35.7
36000,36360,3636038,weekday,50.5
36000,36360,3636039,weekday,75.99
36000,36360,3636040,weekday,61.51
36000,36370,3637011,weekday,38.8
36000,36370,3637031,weekday,30.8
36000,36370,3637032,weekday,24.55
36000,36370,3637033,weekday,14.63
36000,36370,3637034,weekday,21.81
36000,36370,3637035,weekday,27.47
36000,36370,3637036,weekday,64.61
36000,36370,3637037,weekday,80.29
36000,36370,3637038,weekday,67.1
36000,36370,3637040,weekday,47.93
36000,36370,3637042,weekday,39.69
36000,36370,3637043,weekday,79.13
36000,36370,3637044,weekday,50.1
36000,36380,3638011,weekday,39.63
36000,36380,3638012,weekday,62.3
36000,36380,3638013,weekday,72.49
36000,36380,3638031,weekday,57.67
36000,36380,3638032,weekday,82.11
36000,36380,3638033,weekday,16.2
36000,36380,3638034,weekday,18.11
36000,36380,3638035,weekday,42.35
36000,36380,3638036,weekday,21.92
36000,36380,3638037,weekday,25.64
36000,36390,3639011,weekday,33.08
36000,36390,3639031,weekday,32.99
36000,36390,3639032,weekday,56.38
36000,36390,3639033,weekday,81.52
36000,36390,3639034,weekday,53.25
36000,36390,3639035,weekday,34.94
36000,36390,3639036,weekday,31.56
36000,36390,3639037,weekday,31.34
36000,36390,3639038,weekday,19.78
36000,36390,3639039,weekday,20.96
36000,36390,3639040,weekday,49.25
36000,36400,3640011,weekday,34.93
36000,36400,3640031,weekday,24.1
36000,36400,3640032,weekday,50.61
36000,36400,3640033,weekday,17.65
36000,36400,3640034,weekday,56.94
36000,36400,3640035,weekday,45.93
36000,36400,3640036,weekday,76.47
36000,36400,3640037,weekday,31.15
36000,36400,3640038,weekday,17.2
36000,36400,3640039,weekday,19.71
36000,36400,3640040,weekday,20.38
36000,36400,3640041,weekday,30.62
36000,36400,3640042,weekday,39.24
36000,36400,3640043,weekday,35.83
36000,36410,3641011,weekday,34.07
36000,36410,3641012,weekday,18.62
36000,36410,3641031,weekday,56.5
36000,36410,3641032,weekday,64.22
36000,36410,3641033,weekday,50.02
36000,36410,3641034,weekday,53.89
36000,36410,3641035,weekday,33.38
36000,36410,3641036,weekday,11.22
36000,36410,3641037,weekday,22.27
36000,36410,3641038,weekday,20.18
36000,36410,3641039,weekday,37.92
36000,36420,3642011,weekday,25.2
36000,36420,3642012,weekday,25.27
36000,36420,3642013,weekday,27.82
36000,36420,3642032,weekday,15.39
36000,36420,3642033,weekday,68.12
36000,36420,3642034,weekday,39.82
36000,36420,3642035,weekday,19.99
36000,36420,3642036,weekday,52.64
36000,36420,3642037,weekday,34.75
36000,36430,3643011,weekday,31.17
36000,36430,3643031,weekday,34.21
36000,36430,3643032,weekday,22.2
36000,36430,3643033,weekday,41.38
36000,36430,3643034,weekday,24.6
36000,36430,3643035,weekday,23.23
36000,36430,3643036,weekday,73.1
36000,36430,3643037,weekday,34.59
36000,36430,3643038,weekday,21.63
36000,36440,3644011,weekday,39.35
36000,36440,3644012,weekday,68.59
36000,36440,3644013,weekday,45.26
36000,36440,3644031,weekday,21.08
36000,36440,3644032,weekday,19.34
36000,36440,3644033,weekday,15.83
36000,36440,3644034,weekday,34.07
36000,36440,3644035,weekday,27.22
36000,36440,3644036,weekday,54.47
36000,36440,3644037,weekday,47.51
36000,36450,3645011,weekday,30.95
36000,36450,3645031,weekday,40.15
36000,36450,3645032,weekday,23.55
36000,36450,3645033,weekday,26.65
36000,36450,3645034,weekday,18.84
36000,36450,3645035,weekday,55.77
36000,36450,3645036,weekday,49.98
36000,36450,3645037,weekday,10.93
36000,36450,3645038,weekday,33.11
36000,36450,3645039,weekday,23.07
36000,36450,3645040,weekday,27.54
36000,36460,3646011,weekday,55.78
36000,36460,3646031,weekday,35.09
36000,36460,3646032,weekday,68.07
36000,36460,3646033,weekday,77.55
36000,36460,3646034,weekday,37.64
36000,36470,3647011,weekday,52.18
36000,36470,3647031,weekday,43.65
36000,36470,3647032,weekday,71.16
36000,36470,3647033,weekday,40.94
36000,36470,3647034,weekday,67.29
36000,36470,3647035,weekday,28.94
36000,36480,3648011,weekday,75.1
36000,36480,3648012,weekday,78.42
36000,36480,3648031,weekday,47.68
36000,36480,3648032,weekday,68.66
36000,36480,3648033,weekday,61.13
36000,36480,3648040,weekday,90.16
36000,36480,3648041,weekday,73.44
36000,36480,3648042,weekday,93
37000,37011,3701111,weekday,41.03
37000,37011,3701112,weekday,37.79
37000,37011,3701113,weekday,31.93
37000,37011,3701131,weekday,31.91
37000,37011,3701132,weekday,45.06
37000,37011,3701133,weekday,50.03
37000,37011,3701135,weekday,20.26
37000,37011,3701155,weekday,24.53
37000,37011,3701156,weekday,71.38
37000,37011,3701157,weekday,36.13
37000,37011,3701158,weekday,46.89
37000,37011,3701159,weekday,42.2
37000,37011,3701160,weekday,31.8
37000,37011,3701161,weekday,57.49
37000,37012,3701211,weekday,44.46
37000,37012,3701231,weekday,43.56
37000,37012,3701232,weekday,72.46
37000,37012,3701233,weekday,62.45
37000,37012,3701234,weekday,23.52
37000,37012,3701235,weekday,79.4
37000,37012,3701236,weekday,81.14
37000,37012,3701258,weekday,36.77
37000,37012,3701261,weekday,68.34
37000,37012,3701263,weekday,68.47
37000,37012,3701264,weekday,64.59
37000,37012,3701265,weekday,42.02
37000,37012,3701266,weekday,76.99
37000,37012,3701267,weekday,63.89
37000,37012,3701268,weekday,60.65
37000,37020,3702011,weekday,59.8
37000,37020,3702012,weekday,36.29
